last_name,congress,loyalty,sex,party_code,date,dim_2,id,dim_1,first_name,title,state,periphery,statement,party,unsigned_periphery
Holt,108,0,1,100,2004-05-06,-0.33,78d555e5a30c9335c1e93296fff921f6,-0.463,Rush,DEPLORING ABUSE OF PERSONS IN UNITED STATES CUSTODY IN IRAQ,NEW JERSEY,0.91155464018494525,"The abuse that has occurred at Abu Ghraib is the latest in a series of very serious failures of leadership from military and civilian leaders. The President and his team were wrong about weapons of mass destruction in Iraq. They were wrong about the way American soldiers would be greeted by the Iraqi people. They were wrong about how much the war would cost and how long it would last. And they were wrong about the number of soldiers necessary to win the war and secure the peace. Now, in light of serious human rights violations, they did nothing to get to the bottom of it. This mishandling has created an international crisis that could set the Iraqi people against American efforts in the Middle East for generations. The President must recognize these consistent failures and take decisive action.",1,
Murtha,109,0,1,100,2005-12-14,0.569,805c9c089cf2a680c56fb006a1f95074,-0.265,John,"MOTION TO GO TO CONFERENCE ON H.R. 2863, DEPARTMENT OF DEFENSE 
                        APPROPRIATIONS ACT, 2006",PENNSYLVANIA,-0.51161731263616284,"Gray areas in rules, lack of direction, training and supervision from superiors, lack of standards and clear guidelines from leaders are dangerous and led to the abuse at Abu Ghraib and other locations. During times of war, clear guidelines governing the treatment of prisoners is imperative, especially when due to the lack of manpower, people are put in jobs with little or no experience or people are put in jobs that are not appropriate. The alleged ring leader at Abu Ghraib had a history of domestic abuse and therefore, by law, could not carry a firearm in the United States. Yet, he was a prison guard at Abu Ghraib, and he was not suited for handling prisoners.",1,
,109,0,,,2006-09-06,,dc71f85da9ea79c94ebcc03b2d9f9acf,,,"DEPARTMENT OF DEFENSE APPROPRIATIONS ACT, 2007--Continued",,,"Even as the President of the United States spoke yesterday, 17 times he mentions Osama bin Laden. He was the one who was the architect. We should have been after him for the last 4 years. Instead, we have been weighted down with the resulting conditions that I described earlier, and the principal architect of that is the Secretary of Defense. He was wrong when he represented that there were weapons of mass destruction in Iraq that threatened the United States. He was wrong about the connection of al-Qaida to 9/11, as was demonstrated by the 9/11 Commission. He was wrong about the insurgency being just a group of dead-enders. He was wrong about the administration of Abu Ghraib. He has just been continuously wrong, and we have the current situation which is outlined not by those of us who are supporting this resolution but by the Department of Defense.",,
Eshoo,108,0,0,100,2004-06-18,-0.42,821d6b106237b2b6daf0a375cb4b5bd0,-0.385,Anna,"TRIBUTE TO THE LEADERSHIP CONFERENCE OF WOMEN RELIGIOUS AND THEIR 
                   STATEMENT ON IRAQI PRISONER ABUSE",CALIFORNIA,0.35091114361905412,"Mr. Speaker, I rise today to place in our Nation's Record the statement issued by the Leadership Conference of Women Religious on May 7, 2004, regarding the abuse of Iraqi prisoners at Abu Ghraib Prison.",1,
Frank,109,0,1,100,2005-05-05,-0.534,3057112118fd72534cd00624b6f65bd4,-0.499,Barney,``THE BIG SHOTS WALK'',MASSACHUSETTS,1.1703131770615103,"When soldiers in war are not properly trained and      supervised, atrocities are all but inevitable: This is one      reason why the military command structure is so important.      There was a time, not so long ago, when commanders were      expected to be accountable for the behavior of their      subordinates.       That's changed. Under Commander in Chief George W. Bush,      the notion of command accountability has been discarded. In      Mr. Bush's world of war, it's the grunts who take the heat.      Punishment, is reserved for the people at the bottom. The      people who foul up at the top are promoted.       It was a year ago today that the stories and photos of the      shocking abuses at Abu Ghraib prison first came to the      public's attention. It was a scandal that undermined the      military's reputation and diminished the standing of the U.S.      around the world.       It would soon become clear that the photos of hooded, naked      and humiliated detainees were evidence of a much larger      problem. The system for processing, interrogating and      detaining prisoners at Abu Ghraib and elsewhere in Iraq was      dangerously out of control, and the command structure      responsible for it had collapsed. Detainees were beaten,      tortured, sexually abused and, in some instances, killed.      Many detainees should never have been imprisoned at all, as      they had committed no offenses.       So what happened? A handful of grunts were court-martialed,      a Marine major was cashiered, and the Army plans to issue a      new interrogation manual that bars certain harsh techniques.      There was no wholesale crackdown on criminal behavior.       We learned last week that after a high-level investigation,      the Army had cleared four of the five top officers who were      responsible for prison policies and operations in Iraq. The      fifth officer, Brig. Gen. Janis Karpinski of the Army      Reserve, had already been relieved of her command of the      military police unit at Abu Ghraib. (She has complained, and      not without reason, that she was a scapegoat for the failures      of higher-ranking officers.)       As Eric Schmitt wrote in The Times: ``Barring new evidence,      the inquiry by the Army's inspector general effectively      closes the Army's book on whether the highest-ranking      officers in Iraq during the Abu Ghraib prison scandal, should      be held accountable for command failings described in past      reviews.''       This is the way atrocities are dealt with in Mr. Bush's      world of war. The higher-ups responsible for training,      supervising and disciplining the troops--in other words, the      big shots who presided over a system that ran shamefully      amok--escaped virtually unscathed.       The abuses at Abu Ghraib, which seemed mind-boggling at the      time, turned out to be symptomatic of the torture, abuse and      institutionalized injustice that have permeated the Bush      administration's operations in its so-called war against      terror. Euphemisms like rendition, coercive interrogation,      sleep adjustment and waterboarding are now widely understood.      Yes, Virginia, it is the policy of the United States to      kidnap individuals and send them off to regimes skilled in      the art of torture.       Two things are needed. First, a truly independent      commission, along the lines of the bipartisan 9/11 panel,      should be set up to thoroughly investigate U.S. interrogation      and detention operations and make recommendations to correct      abuses.       Second, the U.S. government should make it clear, beyond      any doubt, that torture and any other inhumane treatment of      prisoners is wrong, just flat wrong, and will not be      tolerated under any circumstances.       ``In our contemporary world, torture is like the slave      trade or piracy was to people in the 1790's,'' said Michael      Posner, executive director of Human Rights First, which is      suing Defense Secretary Donald Rumsfeld over the prisoner      abuse issue. ``Torture is a crime against mankind, against      humanity. It's something that has to be absolutely      prohibited.''       If the president made it clear that men and women up and      down the chain of command would be held responsible for the      abuses that occur on their watch, the abuses would plummet.      Instead, the message the administration has sent is that its      demands for accountability will be limited to a few hapless,      ill-trained grunts.       The big shots who presided over behavior that has shamed      America in the eyes of the world can count on this      president's embrace.",1,
Graham,113,0,1,200,2014-05-01,-0.161,c568975880bbc63285ee7950387116f4,0.409,Lindsey,LEGISLATIVE SESSION,SOUTH CAROLINA,-0.19178228896757646,"When we discovered the abuses at Guantanamo Bay and Abu Ghraib when it came to detainee policies, both of us said: The system failed. Don't believe it when they tell you this was a few bad apples.",0,
Strickland,108,0,1,100,2004-06-22,0.404,f5d3c04670bffd05ad7ba3f5c7418629,-0.384,Ted,EX-PRISONERS OF WAR NOT RECEIVING JUST COMPENSATION,OHIO,0.34372340648359401,"This is even more egregious when we consider what Secretary Rumsfeld has recently said. He said that he believes the Iraqi prisoners who were tortured in the Abu Ghraib prison, the very same prison where the Americans were tortured, Secretary Rumsfeld believes that this country should, in fact, compensate them because they were tortured.",1,
Inslee,109,0,1,100,2005-02-15,-0.194,55610ce5c5b6c1e08df8942671902910,-0.33,Jay,IRAQ WATCH,WASHINGTON,-0.044414398831253615,"So what did the administration do? Did it come to the aid of these veterans who were so terribly tortured at Abu Ghraib? No. This administration went to court to refuse to pay these veterans the judgment they had received against the Iraqi oil field money, essentially, which is now pouring into Iraq.",1,
Leahy,109,0,1,100,2005-04-28,-0.15,72d4b067f52a0f8a5b9e9454af6cc21c,-0.375,Patrick,PUBLICATION OF PHOTOGRAPHS OF ABUSE AT ABU GHRAIB PRISON,VERMONT,0.27903377226445264,"April 28, 2004, will remain a dark day in American history, but the administration's handling of this scandal only adds to our disgrace. There will always be scandals and tragedies in a nation's history. What makes America special is that we do not hide from these issues; we investigate them, learn from our mistakes, and make sure they do not happen again. Unfortunately, one year after the disclosure of the Abu Ghraib photos, we still have much to learn.",1,
Woolsey,110,0,0,100,2008-01-22,-0.529,467ffe02da33b32c67b4f5cf615d7772,-0.556,Lynn,REDEPLOY OUR TROOPS OUT OF IRAQ,CALIFORNIA,1.5800141937827386,"But today, the world has a very different picture of America, Mr. Speaker. The people of the world see us through the lens of the occupation of Iraq, Abu Ghraib, and Guantanamo. They hear about torture, waterboarding, and the reckless activities of the Blackwater military contracts.",1,
,108,0,,,2004-06-21,,873ff133df5555001322b84537c78bb6,,,IRAQ,,,"There are some, both at home and abroad, who would have us believe that Abu Ghraib is the true face of this war, that the acts of a few troubled individuals represent our cause. I believe there is a dramatically different face, and I would like to describe it to the Members.",,
Meek,109,0,1,100,2005-09-28,0.108,127e029a8f37d3aee62dee11712977c4,-0.363,Kendrick,30 SOMETHING WORKING GROUP,FLORIDA,0.19278092663893087,"Look at Abu Ghraib. It almost took an act of Congress, with Members kicking and screaming, to even get the Secretary there to talk about these issues. If we conducted the proper oversight, maybe, just maybe, FEMA would have been in the position to respond to those individuals that were in harm's way. Maybe, just maybe, we would not have these cost overruns as relates to some of these companies like Halliburton and other companies that are out there that are charging our Federal taxpayers' dollars that are undocumented. Maybe, just maybe, officials in the White House that are running around without any oversight, without anyone saying, excuse me, can you answer this question for me; without anyone questioning them, things would be different.",1,
,108,0,,,2004-05-04,,591abaf49af2dcf35ce5e5cfe3977bac,,,MISTAKES OF THE PRESIDENT,,,"Leaked portions of a 53-page report by Major General Antonio Taguba completed in February conclude that there were numerous, numerous instances of ``sadistic, blatant and wanton criminal abuses at Abu Ghraib'' prison.",,
Leahy,109,0,1,100,2006-07-28,-0.15,f73b1704346e5f84c3ca9bc23f5cef8a,-0.375,Patrick,PRESIDENTIAL SIGNING STATEMENTS,VERMONT,0.27903377226445264,"We have set standards for conduct that we demand others around the world follow. We cannot credibly ask others to meet standards we are unwilling to meet ourselves. Why diminish the moral leadership of the United States by trying to quietly carve out an exception for us, telling the rest of the world to do this but then saying we won't? We have insisted on human rights and the rights of Americans, civilian and military, throughout the world. Let's not tell the rest of the world: It is do as we say, not as we do. More recently, we have seen Abu Ghraib reported detainee abuses, investigations into the deaths of detainees and civilians in war zones, and indictments of American service personnel and contractors. These have all combined to stain America's reputation and role. We must not retreat from the fight for human rights. We must not ``cut and run'' from our responsibilities as the world leader and the world's only superpower.",1,
Murphy,108,1,1,200,2004-05-11,0.21,5c7e7b3517c37585b82e25a8f247696d,0.257,Tim,WHERE IS THE OUTRAGE?,PENNSYLVANIA,-1.1393581827826014,"Repeatedly, the stations talked about this and then cut back and forth to hearings taking place here on Capitol Hill to review the hearings about the Abu Ghraib prison and the terrible behavior of several soldiers there.",0,
Waxman,110,0,1,100,2007-02-16,-0.343,1b76f9831283f2b940a3de683dcb2e45,-0.473,Henry,IRAQ WAR RESOLUTION,CALIFORNIA,0.9834320115395464,It alienated the Iraqi people with the shameful and criminal acts of Abu Ghraib prison.,1,
McDermott,108,0,1,100,2004-05-19,-0.197,f3a56e1a471d66edade9c7b97cc7eb9f,-0.666,Jim,WHO INVESTIGATES THE INVESTIGATORS?,WASHINGTON,2.370665278683354,The leader of the human rights organization in the Middle East called the U.S. military's refusal ``a bad decision in its own right. It also sends a terrible signal to the Iraqis and others deeply concerned about what transpired in Abu Ghraib.'',1,
,108,0,,,2004-06-01,,976557358498bb1d272e01a6496c1127,,,CONGRESS NEEDS TO FULFILL ITS RESPONSIBILITIES,,,"We all hope that that is indeed the case, but we must make sure. Last week, I wouldn't have believed that any American soldiers were capable of such grotesque abuses. We must be objective as we delve into whether this problem goes far deeper than just a few cells at Abu Ghraib. Further missteps in the U.S. response to these atrocities could bring about a monstrous backlash in Iraq, and across the Middle East.",,
,109,0,,,2005-07-21,,6b0a043c2a6163493052f929d2308e33,,,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2006--Resumed,,,"Perhaps the most well-known consequence of undermanning is the abuses at Abu Ghraib. It was a prison out of control, and one primary reason was the lack of U.S. military personnel. In 3 weeks, the population of this prison rose from 700 prisoners to 7,000. Yet the number of Army personnel guarding these prisoners remained at 90 personnel.",,
Holt,109,0,1,100,2006-05-26,-0.33,39b26f53a904ad14f37d77be47fa7639,-0.463,Rush,ON THE NEED FOR ACCOUNTABILITY IN THE DETAINEE ABUSE SCANDAL,NEW JERSEY,0.91155464018494525,"Mr. Speaker, it's been more than 2 years now since the world saw the infamous photographs showing prisoner abuse at Abu Ghraib. To date, mostly junior enlisted personnel have been tried and prosecuted for various offenses related to detainee abuse in Iraq and Afghanistan. These individuals did not commit these acts in a vacuum; senior leaders allowed this abuse--and in several cases, deaths--to occur on their watch. That's not simply my opinion. It's the judgment of men like retired Rear Admiral John D. Hutson, a former senior Navy Judge Advocate General officer who has said ``One such incident would be an isolated transgression; two would be a serious problem; a dozen of them is policy.''",1,
Leahy,109,0,1,100,2006-09-28,-0.15,31e704d0b1e4968a8d7d5230c9663874,-0.375,Patrick,MILITARY COMMISSIONS ACT OF 2006,VERMONT,0.27903377226445264,"In that regard, I am disturbed that the legislation before us narrows the scope of the War Crimes Act to exclude certain violations of the Geneva Conventions and, perhaps more disturbingly, to retroactively immunize past violations. Neither the Congress nor the Department of Defense had any problem with the War Crimes Act when we were focused on using it to prosecute foreign perpetrators of war crimes. I am concerned that this is yet another example of this administration overreaching, disregarding the law and our international obligations, and seeking to immunize others to break the law. It also could well prevent us from prosecuting rogues who we all agree were out of line, like the soldiers who mistreated prisoners at Abu Ghraib.",1,
,108,0,,,2004-05-11,,d941d7431a2cd04f3661a8cda03e79c3,,,IRAQI PRISONERS,,,"Dear Mr. Secretary: We request the Department of Defense      provide the Committee on Armed Services an opportunity to      review the photos and videos regarding the abuse of prisoners      at Abu Ghraib prison in Iraq. Further, it is our intent to      extend this opportunity to all Members of the United States      Senate.       These materials should be brought to the Senate for review,      but will remain under the control of the Defense Department.      At no time will the Committee, the Senate, or any Member or      employee thereof, take custody of, or assume responsibility      for, these materials. A Defense Department official will      return these materials to the Pentagon after the materials      have been reviewed by Members, subject to our subsequent      recall if necessary.       Committee staff will coordinate the details of this request      directly with your office.           Sincerely,     Carl Levin,                                                    Ranking Member     John W. Warner,     Chairman.",,
Frank,109,0,1,100,2005-05-05,-0.534,b8f9002630eb786bd73f76564e5332aa,-0.499,Barney,``THE BIG SHOTS WALK'',MASSACHUSETTS,1.1703131770615103,"Mr. Speaker, many Americans continue to be gravely embarrassed by our country's failure to address in a forthright manner the abuse of human rights which occurred at Abu Ghraib prison under our control. Clearly the great majority of Americans who have served in Iraq are innocent of any such pattern of abuse, but it is simply a defiance of common sense and the facts to hold accountable only a handful of low-level military personnel on the scene, while exonerating those in charge who are in various degrees culpable for either encouraging or allowing this to happen.",1,
Mikulski,108,0,0,100,2004-05-10,-0.128,07733b9092cfda5c8ad582979f2cecf3,-0.37,Barbara,CONDEMNING ABUSE OF IRAQI PRISONERS,MARYLAND,0.2430950865871519,"Mr. President, I want to join my colleagues and so many others around the country and around the world to condemn the treatment of prisoners at Abu Ghraib prison in Iraq. What happened there is deplorable. It is despicable, and it is dishonorable. It does not reflect the values of the United States of America or the code of conduct for the United States military that so many of our brave men and women live by every day.",1,
,108,0,,,2004-09-28,,9b894fee827e752c7d6dbfd08217bc8a,,,THIRTEEN REASONS WHY WE ARE NOT SAFER,,,"No. 10, the war in Iraq has undermined the basic rule of international law that protects captured Americans. The Geneva Conventions are supposed to protect our forces, but the brutal interrogation techniques used at Abu Ghraib prison in Iraq have lowered the bar for treatment of POWs and endangered our soldiers throughout the world.",,
Leahy,108,0,1,100,2004-10-01,-0.15,234ec5c270d1da6fffa8cdf9c8a9ef1f,-0.375,Patrick,ABUSE OF FOREIGN DETAINEES,VERMONT,0.27903377226445264,"Allowing senior officials to avoid accountability sets a dangerous precedent. It is time for Congress, even this Republican Congress, to do its job and take action. We must send a message that no one in the chain of command--from an enlisted private at Abu Ghraib to the Commander-in-Chief--is above the laws of our Nation.",1,
,110,0,,,2007-11-08,,bc7127a22f43558aa788bb91d39ca1d5,,,EXECUTIVE SESSION,,,"Dear Chairman Leahy: In the course of the Senate Judiciary      Committee's consideration of President Bush's nominee for the      post of Attorney General, there has been much discussion, but      little clarity, about the legality of ``waterboarding'' under      United States and international law. We write because this      issue above all demands clarity: Waterboarding is inhumane,      it is torture, and it is illegal.       In 2006 the Senate Judiciary Committee held hearings on the      authority to prosecute terrorists under the war crimes      provisions of Title 18 of the U.S. Code. In connection with      those hearings the sitting Judge Advocates General of the      military services were asked to submit written responses to a      series of questions regarding ``the use of a wet towel and      dripping water to induce the misperception of drowning (i.e.,      waterboarding). . . ,'' Major General Scott Black, U.S. Army      Judge Advocate General, Major General Jack Rives, U.S. Air      Force Judge Advocate General, Rear Admiral Bruce MacDonald,      U.S. Navy Judge Advocate General, and Brigadier Gen. Kevin      Sandkuhler, Staff Judge Advocate to the Commandant of the      U.S. Marine Corps, unanimously and unambiguously agreed that      such conduct is inhumane and illegal and would constitute a      violation of international law, to include Common Article 3      of the 1949 Geneva Conventions.       We agree with our active duty colleagues. This is a      critically important issue--but it is not, and never has      been, a complex issue, and even to suggest otherwise does a      terrible disservice to this Nation. All U.S. Government      agencies and personnel, and not just America's military      forces, must abide by both the spirit and letter of the      controlling provisions of international law. Cruelty and      torture--no less than wanton killing--is neither justified      nor legal in any circumstance. It is essential to be clear,      specific and unambiguous about this fact--as in fact we have      been throughout America's history, at least until the last      few years. Abu Ghraib and other notorious examples of      detainee abuse have been the product, at least in part, of a      self-serving and destructive disregard for the well-     established legal principles applicable to this issue. This      must end.       The Rule of Law is fundamental to our existence as a      civilized nation. The Rule of Law is not a goal which we      merely aspire to achieve; it is the floor below which we must      not sink. For the Rule of Law to function effectively,      however, it must provide actual rules that can be followed.       In this instance, the relevant rule--the law--has long been      clear: Waterboarding detainees amounts to illegal torture in      all circumstances. To suggest otherwise--or even to give      credence to such a suggestion--represents both an affront to      the law and to the core values of our Nation.       We respectfully urge you to consider these principles in      connection with the nomination of Judge Mukasey.           Sincerely,         Rear Admiral Donald J. Guter, United States Navy (Ret.),            Judge Advocate General of the Navy, 2000-02; Rear            Admiral John D. Hutson, United States Navy (Ret.),            Judge Advocate General of the Navy, 1997-2000; Major            General John L. Fugh, United States Army (Ret.), Judge            Advocate General of the Army, 1991-93; Brigadier            General David M. Brahms, United States Marine Corps            (Ret.), Staff Judge Advocate to the Commandant, 1985-",,
Kerry,109,0,1,100,2006-04-06,-0.382,f90866db0dc85c25d7ef9b07fcf73604,-0.352,John,STATEMENTS ON INTRODUCED BILLS AND JOINT RESOLUTIONS,MASSACHUSETTS,0.11371581814886925,"Withdrawing U.S. troops will also enable us to more effectively combat threats around the world. But winning the war on terror requires more than the killing we have seen from 3 years of combat. The fact is that just taking out terrorists, as our troops have been doing, is not going to end the flow of terrorists who are recruited, for all of the reasons that we understand. The cooperation critical to lasting victory in the region is going to be enhanced when Abu Ghraib, Guantanamo, civil chaos, and mistake after mistake in Iraq no longer deplete America's moral authority within the region.",1,
Boxer,109,0,0,100,2005-01-25,-0.423,18a7b6c710b9517a49a98d020209f57d,-0.45,Barbara,NOMINATION OF CONDOLEEZZA RICE TO BE SECRETARY OF STATE--Continued,CALIFORNIA,0.81811405742396337,"Senator Dodd asked Dr. Rice to please tell us her personal views on torture, and he laid out a couple of examples of torture. She demurred and would not respond to those specific questions. I thought that was a moment in time where she could have sent out a signal to the whole world about America. She said for sure that Abu Ghraib was terrible. She was eloquent on the point. In fact, I will read to my colleagues what she said right after Abu Ghraib:",1,
Harkin,109,0,1,100,2006-09-28,-0.546,f9ff2ddeb0fe68cba668c6b53d7e6cf9,-0.351,Thomas,MILITARY COMMISSIONS ACT OF 2006,IOWA,0.10652808101340909,"Mr. President, I submit to you and everyone here and the American people that had not that courageous soldier taken the pictures of Abu Ghraib and kept those pictures, they would have denied that ever happened. They would have denied to high Heaven that such things took place at Abu Ghraib. Thankfully, one courageous young soldier decided this was wrong, it was inhumane, it was not upholding the highest human standards of America, and it was in violation of the Geneva Conventions. Had he not taken those pictures, it would be denied forever that ever happened at Abu Ghraib.",1,
Meehan,109,0,1,100,2005-12-06,-0.539,e4e5bfb86d41d53ac2d09778d5b70891,-0.39,Martin,U.S. DETAINEE POLICY IN IRAQ,MASSACHUSETTS,0.38684982929635486,"Regrettably, it has become clear that torture of detainees in United States custody is not limited to Abu Ghraib or even Iraq. Since Abu Ghraib, there have been increasing reports of torture. Most recently, The Washington Post broke a story of secret CIA detention centers around the globe where prisoners were being sent for questioning.",1,
,109,0,,,2005-12-17,,ed07796bbc9cdb97cf76f058772a7a08,,,ABU GHRAIB,,,"Our military does not approve of abusing and torturing prisoners. In fact, we have a statute that defines torture, and they have worked hard to stay within it. People who do not stay within it get prosecuted. Now, we have ideas to go further, and that has been put as a part of this bill, and it is going to become law. I hope it doesn't go too far. But we have never approved of the kinds of things that went on in Abu Ghraib. We have never approved of torture. We have a statute, passed by this Congress, that prohibits torture by the military or anyone else. We do not allow that. It is not part of our standards as a nation. But to say there can never be any stress on prisoners who have great intelligence, and who are threats to America, I don't think has been consistent with the law of warfare.",,
Cardin,110,0,1,100,2007-12-14,-0.266,cdfc4af8e3ee6a17a48a81dad8fddf29,-0.33,Benjamin,TORTURE,MARYLAND,-0.044414398831253615,"Unfortunately, U.S. leadership in opposition to torture and other forms of ill-treatment has been undermined by revelations of abuse at Abu Ghraib prison and elsewhere. When Secretary of State Rice met with leading human rights activists in Moscow in October, she was made aware that the American forces' conduct at Abu Ghraib has damaged the United States' credibility on human rights.",1,
Wynn,108,0,1,100,2004-05-11,0.038,938df666daaa7740bda1972023933fb3,-0.38,Albert,MISMANAGEMENT IN IRAQ THREATENS AMERICAN TROOPS,MARYLAND,0.31497245794175338,"Mr. Speaker, the scandal at Abu Ghraib prison is indeed a stain on our national honor and a grave disservice to the brave men and women of our Armed Forces. More importantly, it is a threat to their safety in the field, as these despicable pictures have increased the fury of our opponents as they fight against us.",1,
Towns,109,0,1,100,2006-06-23,-0.132,c7168c55c3c21932e91ed21f258f97a1,-0.519,Edolphus,ARTICLE EXPOSES REPRESSION OF SIKHS BY INDIA,NEW YORK,1.3140679197707132,The article quotes a Sikh named Jasdeep Singh as saying that ``We would have said that was nothing'' referring to Abu Ghraib.,1,
Kaptur,109,0,0,100,2005-05-10,0.123,8088f5314c76cf7222492daf94934ae7,-0.351,Marcy,ABU GHRAIB SCANDAL: WHERE DOES THE BUCK STOP?,OHIO,0.10652808101340909,Who was really in charge at Abu Ghraib prison? Who ordered the torture abuse/humiliation of these prisoners? Why have only a few enlisted personnel and one Reservist officer been punished? What was the chain of command? Were contractors involved and did their involvement skirt the normal chain of command?,1,
Graham,111,0,1,200,2009-06-17,-0.161,af1851c2ac39a0999a160c959871dd03,0.409,Lindsey,UNANIMOUS-CONSENT REQUEST--EXECUTIVE CALENDAR,SOUTH CAROLINA,-0.19178228896757646,"Mr. President, the lawsuit said if these photos are released, our enemies will use them against our troops. These photos will incite additional violence against men and women serving overseas and Americans who are in theater. There is nothing new to be learned, according to the President. I agree with that. These are more of the same. The people involved at Abu Ghraib and other detainee abuse allegations have been dealt with. The effect of releasing these photos would be empowering our enemies. Every photo would become a bullet or an IED. I wish to applaud the President for saying he opposes their release.",0,
,109,0,,,2005-11-08,,6dda230f0cb996589b025ec84c8bdf2f,,,OIL COMPANY WINDFALL PROFIT TAX OFFSET,,,"Mr. President, a year and a half ago, Americans were stunned by the revolting images of men and women wearing the uniform of our Nation torturing and abusing prisoners at Abu Ghraib.",,
McDermott,108,0,1,100,2004-07-13,-0.197,41dd665e7f0fb8e924847a23744a559b,-0.666,Jim,TELL AMERICA THE TRUTH,WASHINGTON,2.370665278683354,"How bad does it get before the administration follows international law? Who does the administration think benefits from its failures to protect prisoners and follow international law? The International Red Cross tried to work behind the scenes before the Abu Ghraib scandal. The administration ignored them. The Red Cross tried to act as a catalyst for positive change in the wake of the scandals. Today's news makes clear the administration still believes it can flaunt international law. There can be no peace without justice, Mr. President, not in Iraq or anywhere else.",1,
Specter,109,0,1,100,2005-02-03,-0.627,9253e3d43a55cbcf92ee2e26466c7430,0.068,Arlen,CONFIRMATION OF ALBERTO GONZALES,PENNSYLVANIA,-2.90513377874439,"Regrettably, the incidents at Abu Ghraib and Guantanamo--particularly at Abu Ghraib--are a major blemish. At Guantanamo the problem is still under investigation. Those incidents, realistically viewed, were not the responsibility of Judge Gonzales. His role was a limited one. It is up to the Department of Justice to provide legal opinions as to the scope of appropriate conduct, up to the experts in the Department of Defense, the CIA to formulate the questions. But 60 votes is good, sound support for Judge Gonzales. I am pleased to see his confirmation has been approved by the Senate. We have consented to the President's nomination.",1,
,111,0,,,2009-04-21,,6a9be97e32530e393dbca3abaf501a5a,,,TREATMENT OF DETAINEES IN U.S. CUSTODY,,,"The investigation also revealed that interrogation policies authorizing aggressive techniques were approved months after the CJTF-7 policy was revised to exclude the techniques, and even after the investigation into detainee abuses at Abu Ghraib had already begun. For example, an interrogation policy approved in February 2004 in Iraq included techniques such as use of military working dogs and stress positions. (p. 220).",,
Reed,109,0,1,100,2005-02-02,-0.289,cdc98de5485a1dc45b0996cf0042c768,-0.39,John,EXECUTIVE SESSION,RHODE ISLAND,0.38684982929635486,"To date, the Pentagon has initiated several investigations into these abuses. Only some of the investigations have been completed, and they all concern Abu Ghraib. However, they have startlingly similar findings. President Bush's February 7, 2002, memorandum set new policy that conflicted with longstanding Army doctrine based on established laws of war, and this conflict caused confusion and ultimately a corrosion of standards.",1,
Kaptur,110,0,0,100,2007-03-22,0.123,6afa249d5e902eb326ed6b97d05f61c2,-0.351,Marcy,"PROVIDING FOR CONSIDERATION OF H.R. 1591, U.S. TROOP READINESS, 
          VETERANS' HEALTH, AND IRAQ ACCOUNTABILITY ACT, 2007",OHIO,0.10652808101340909,"In Egypt, 70 percent of the public unfavorably views the United States. In Jordan, U.S. favorability has fallen to 15 percent. In Saudi Arabia, from where the majority--9-11 terrorists emerged, the U.S. is disliked by 76 percent of it citizens. Gallup polls tell us why: America is viewed as not on the side of rising popular expectations for a more democratic way of life. The United States is viewed as a promiscuous culture in moral decay. Abu Ghraib affirmed them in their views.",1,
Waxman,108,0,1,100,2004-05-10,-0.343,3cce80491b1f511ca3b4362ca037bbf7,-0.473,Henry,DEPLORING ABUSE OF PERSONS IN UNITED STATES CUSTODY IN IRAQ,CALIFORNIA,0.9834320115395464,We could have passed a resolution with unanimous support today. American abuses of Iraqi detainees at the Abu Ghraib prison are deplorable. They are inhumane. They are immoral. They are inimical to everything America stands for. We universally condemn them.,1,
Rockefeller,108,0,1,100,2004-09-22,0.177,92e9271c4c8335996959c7dbb72817af,-0.326,John,EXECUTIVE SESSION,WEST VIRGINIA,-0.073165347373094214,"Porter Goss chose to denigrate the Senate's investigation, while the House chose to largely ignore the matter and not ask the tough questions about what happened inside Abu Ghraib prison and at other detention facilities in Iraq or elsewhere.",1,
Cornyn,109,1,1,200,2005-01-24,-0.007,defeecb0f4fc32f48008f4d4f88bf899,0.499,John,NOMINATIONS,TEXAS,0.3692823850018464,"Everyone has a right to their opinion. I know some of the speakers who are so concerned from time to time about what happened at Abu Ghraib, as we all are, disapprove of this Nation's policy in the first place in going to war in Iraq and removing Saddam Hussein. Somehow, and this is unthinkable to me, they actually think that the world would be a better place with Saddam still in power. I disagree. Not only is the world a better place with Saddam in a prison cell awaiting trial, but the American people are safer and the people of Iraq now have the hope of a free, fair election in the next week or so leading, we all hope, to a free and democratic Iraq.",0,
Moran,109,0,1,100,2005-11-03,-0.203,e2637950fd8326fc6a221c9ecef1c6f0,-0.302,James,"SUPPORT FOR INSTRUCTING CONFEREES ON THE FY2006 DEFENSE APPROPRIATIONS 
                                  BILL",VIRGINIA,-0.24567103862413775,"In today's global war on terror, men and women in the armed forces are charged with the critical task of detaining and interrogating prisoners of war and enemy combatants without clear instructions on what is and what is not permissible. These ambiguities contributed to the absence of standards that resulted in the degrading and inhumane treatment that we, and the rest of the world, witnessed at Abu Ghraib and what apparently occurred at Guantanamo at the hands of young and ill-advised soldiers.",1,
